id;year;hour;season;holiday;workingday;weather;temp;atemp;humidity;windspeed;count
608;2012;11;1;0;1;2;12.3;15.15;45;11.0014;112
609;2012;3;3;0;0;2;27.88;31.82;89;11.0014;57
610;2012;12;2;0;1;2;22.14;25.76;56;15.0013;247
612;2012;3;4;0;1;1;9.02;12.12;64;7.0015;4
613;2011;19;2;0;0;1;28.7;32.575;65;12.998;264
616;2012;4;1;0;1;1;8.2;10.605;80;8.9981;2
617;2011;23;4;0;1;2;23.78;27.275;94;23.9994;69
619;2012;0;1;0;0;1;6.56;6.82;47;22.0028;59
621;2011;3;4;0;1;1;13.94;16.665;81;8.9981;5
622;2012;7;4;0;1;1;14.76;16.665;50;16.9979;478
624;2011;13;3;0;1;1;31.16;34.09;48;19.9995;192
625;2012;7;2;0;0;1;18.86;22.725;67;7.0015;95
626;2012;20;2;0;1;1;18.04;21.97;33;16.9979;280
627;2011;11;1;0;0;1;8.2;9.85;55;15.0013;72
630;2011;1;3;0;1;1;31.16;34.85;55;0;12
631;2012;21;4;0;1;2;12.3;14.395;56;16.9979;151
632;2011;23;3;0;1;3;22.14;25.76;94;16.9979;58
633;2012;14;4;0;1;1;21.32;25;32;6.0032;348
634;2012;3;1;0;0;2;14.76;17.425;43;8.9981;26
635;2012;2;4;0;1;1;13.12;15.15;53;16.9979;12
636;2011;12;4;0;0;1;14.76;18.94;50;0;358
639;2012;6;4;0;0;1;12.3;15.91;87;6.0032;19
640;2012;4;1;0;1;1;19.68;23.485;88;12.998;5
641;2012;5;3;0;1;2;27.06;29.545;94;0;41
642;2011;12;2;0;1;2;18.04;21.97;62;23.9994;124
643;2011;17;3;0;1;2;28.7;33.335;79;0;425
646;2011;15;1;0;1;1;9.84;10.605;38;19.9995;60
647;2011;8;4;0;1;1;13.12;17.425;93;0;456
648;2011;4;2;0;0;1;27.88;31.82;79;6.0032;13
649;2011;23;4;0;0;1;8.2;11.365;75;0;69
650;2012;6;3;0;1;1;29.52;34.09;66;7.0015;213
651;2011;15;2;0;0;2;22.14;25.76;94;11.0014;294
652;2012;7;2;0;1;1;12.3;14.395;49;19.0012;246
653;2011;23;1;0;0;1;9.02;11.365;47;11.0014;8
654;2012;13;1;0;1;2;17.22;21.21;77;0;137
655;2011;21;1;0;1;1;9.02;13.635;64;0;48
656;2011;13;3;0;0;1;32.8;37.12;49;19.9995;472
657;2012;10;1;0;0;2;10.66;12.12;52;16.9979;191
658;2011;8;1;0;1;1;4.1;6.06;74;11.0014;216
659;2012;11;4;0;1;1;10.66;12.88;48;11.0014;178
660;2011;2;4;0;0;1;9.84;12.88;65;6.0032;46
661;2012;20;1;0;1;2;22.96;26.515;49;15.0013;286
662;2012;17;2;0;1;1;27.06;31.06;34;8.9981;812
663;2011;0;2;0;1;1;19.68;23.485;63;0;18
664;2011;6;4;0;0;1;8.2;10.605;59;8.9981;3
665;2012;13;1;0;1;3;13.12;17.425;76;0;65
667;2011;7;4;0;0;3;17.22;21.21;67;16.9979;36
668;2011;12;1;0;1;2;13.12;15.15;76;16.9979;98
669;2012;11;1;0;0;1;13.94;15.91;57;15.0013;324
670;2011;16;2;0;1;2;21.32;25;88;8.9981;300
671;2012;6;4;0;0;1;11.48;13.635;81;11.0014;15
672;2011;12;1;0;0;1;13.94;16.665;46;0;174
673;2011;13;4;0;0;2;11.48;13.635;48;16.9979;236
675;2012;13;4;0;1;1;17.22;21.21;50;12.998;213
676;2011;18;4;0;1;2;13.12;15.15;45;16.9979;295
677;2011;18;3;0;0;1;27.88;31.82;65;19.9995;339
680;2011;8;4;0;0;1;10.66;13.635;65;8.9981;73
681;2012;16;1;0;0;2;13.94;16.665;61;11.0014;143
684;2012;7;3;0;1;3;26.24;28.79;89;7.0015;133
686;2012;4;1;0;1;2;12.3;16.665;70;0;3
687;2011;6;4;0;0;1;15.58;19.695;66;11.0014;10
688;2011;11;2;0;1;1;30.34;33.335;42;8.9981;111
689;2012;4;3;0;1;2;29.52;34.85;74;8.9981;11
690;2012;14;2;0;1;1;29.52;32.575;42;6.0032;263
692;2012;16;4;0;1;1;23.78;27.275;49;19.0012;435
693;2011;22;4;0;1;1;10.66;15.15;70;0;71
694;2011;19;1;0;1;2;18.04;21.97;51;22.0028;168
697;2012;18;4;0;0;1;18.86;22.725;44;8.9981;473
698;2012;14;3;0;0;1;36.9;42.425;42;31.0009;526
699;2012;14;1;0;1;1;18.04;21.97;62;32.9975;132
702;2011;13;1;0;0;1;13.94;18.18;46;0;182
704;2011;17;2;0;1;1;36.9;40.91;37;16.9979;409
705;2012;1;1;0;1;1;20.5;24.24;59;7.0015;23
708;2011;9;1;0;1;1;5.74;6.06;50;22.0028;139
710;2012;11;4;0;1;1;23.78;27.275;46;0;272
711;2011;2;3;0;0;1;28.7;32.575;58;12.998;69
712;2012;23;3;0;1;1;31.98;37.12;59;12.998;161
713;2012;3;2;0;0;2;13.94;16.665;81;8.9981;25
714;2012;3;2;0;1;1;20.5;24.24;77;12.998;5
715;2011;14;1;0;0;1;18.86;22.725;15;43.9989;196
716;2012;15;4;0;0;1;17.22;21.21;54;19.0012;407
717;2012;14;3;0;1;1;32.8;35.605;41;15.0013;241
720;2011;7;3;0;0;1;18.86;22.725;72;15.0013;44
721;2012;19;4;0;1;2;15.58;19.695;43;19.9995;374
722;2012;0;4;0;1;1;13.94;15.15;49;22.0028;55
723;2011;22;1;0;0;1;5.74;6.06;46;19.9995;15
724;2012;17;3;0;1;1;32.8;35.605;36;11.0014;818
726;2011;16;1;0;0;1;13.94;15.15;29;27.9993;145
728;2011;0;2;0;0;2;20.5;24.24;88;8.9981;102
729;2012;19;2;0;0;1;28.7;31.82;39;8.9981;432
730;2011;21;4;0;1;1;20.5;24.24;77;7.0015;177
731;2011;19;2;0;1;1;13.94;15.15;49;22.0028;136
732;2012;20;1;0;1;1;20.5;24.24;51;16.9979;260
733;2011;14;4;0;1;1;21.32;25;48;11.0014;179
734;2012;9;1;0;1;1;13.12;15.15;61;22.0028;231
736;2012;20;4;0;1;1;15.58;19.695;29;31.0009;245
737;2012;13;2;0;0;2;24.6;30.305;64;0;565
738;2012;12;1;0;1;1;12.3;12.88;39;32.9975;161
739;2012;21;1;0;0;3;9.84;12.12;93;8.9981;78
740;2012;12;1;0;0;1;12.3;13.635;33;22.0028;329
741;2012;17;2;0;1;1;20.5;24.24;29;19.0012;729
742;2012;4;1;0;1;3;16.4;20.455;82;6.0032;1
743;2011;15;1;0;1;1;13.12;15.91;21;11.0014;74
744;2011;17;2;0;1;1;18.86;22.725;67;19.9995;309
746;2012;14;2;0;1;1;25.42;30.305;69;6.0032;240
748;2011;20;4;0;0;1;12.3;15.91;61;6.0032;127
749;2012;22;1;0;0;1;16.4;20.455;40;30.0026;118
750;2011;8;2;0;1;1;19.68;23.485;77;16.9979;442
752;2011;17;3;0;1;1;30.34;33.335;42;16.9979;587
755;2011;12;2;0;1;2;23.78;27.275;78;7.0015;168
757;2011;21;2;0;1;1;23.78;27.275;83;0;177
758;2012;14;3;0;0;1;36.9;40.91;37;16.9979;476
762;2012;20;4;0;1;1;20.5;24.24;72;8.9981;414
763;2012;10;3;0;1;2;27.06;30.305;83;12.998;175
766;2011;22;3;0;1;1;26.24;29.545;78;8.9981;144
768;2011;19;2;0;1;2;21.32;25;83;12.998;270
769;2011;3;1;0;0;2;17.22;21.21;82;19.9995;11
770;2012;3;4;0;1;1;13.94;16.665;61;8.9981;15
771;2011;5;1;0;0;1;9.02;11.365;69;12.998;2
772;2012;16;1;0;1;1;17.22;21.21;32;19.9995;307
774;2011;15;4;1;0;2;29.52;32.575;42;7.0015;384
776;2011;4;3;0;1;1;28.7;33.335;74;0;7
777;2012;17;1;0;1;1;22.96;26.515;35;19.9995;600
778;2011;17;2;0;1;1;35.26;40.15;47;19.9995;486
779;2011;3;3;1;0;2;27.88;31.82;74;19.9995;16
780;2012;15;1;0;0;2;13.12;15.15;66;15.0013;305
781;2011;21;3;0;1;1;27.06;31.06;50;8.9981;261
784;2012;9;3;0;0;1;28.7;33.335;74;26.0027;348
785;2012;5;1;0;1;2;18.86;22.725;82;12.998;24
786;2011;19;1;0;1;2;13.94;15.91;71;19.0012;152
788;2011;3;4;0;0;1;10.66;12.88;60;12.998;26
791;2012;17;4;0;0;2;13.94;17.425;76;7.0015;320
792;2011;16;1;0;1;2;9.02;11.365;87;12.998;61
794;2011;12;3;0;1;1;32.8;34.85;26;0;263
796;2012;16;3;0;1;1;32.8;37.88;55;19.0012;479
797;2011;0;2;0;1;2;30.34;35.605;79;8.9981;47
799;2011;9;2;0;1;2;20.5;24.24;77;19.0012;212
802;2012;2;2;0;1;1;22.96;26.515;56;0;19
803;2011;23;3;0;1;1;30.34;34.85;66;7.0015;72
807;2011;13;4;0;1;3;18.04;21.97;100;12.998;33
810;2011;15;2;0;0;2;18.86;22.725;33;0;292
811;2012;8;2;0;1;2;25.42;28.03;88;15.0013;613
813;2012;13;1;0;1;2;5.74;6.06;43;16.9979;91
814;2012;12;4;0;1;1;11.48;15.91;41;0;235
815;2011;21;3;0;1;1;28.7;33.335;79;7.0015;250
816;2011;16;1;0;0;2;17.22;21.21;28;22.0028;134
818;2011;5;2;0;0;1;16.4;20.455;82;6.0032;10
819;2011;15;1;0;1;2;8.2;9.09;34;19.0012;64
820;2012;0;4;0;1;3;18.86;22.725;77;31.0009;31
821;2012;5;3;0;1;1;18.86;22.725;72;6.0032;44
822;2011;12;3;0;1;1;34.44;40.91;56;6.0032;153
825;2011;20;3;0;1;1;29.52;32.575;42;15.0013;287
826;2011;15;2;0;1;1;25.42;30.305;69;30.0026;210
827;2011;2;3;0;1;3;25.42;29.545;73;7.0015;20
828;2011;13;3;1;0;2;30.34;34.85;70;8.9981;389
830;2011;10;3;0;0;2;20.5;24.24;68;19.0012;249
831;2012;22;3;0;1;1;32.8;37.88;55;12.998;288
832;2012;8;1;0;0;2;17.22;21.21;88;7.0015;96
833;2011;17;1;0;0;1;19.68;23.485;31;22.0028;278
834;2011;3;4;0;0;1;18.86;22.725;59;27.9993;25
836;2012;5;3;0;1;1;21.32;25;83;0;57
837;2012;20;3;0;1;3;26.24;28.79;83;15.0013;84
838;2011;1;2;0;1;1;18.86;22.725;47;8.9981;19
840;2012;6;1;0;0;3;9.02;11.365;93;8.9981;9
842;2011;7;4;0;1;3;22.14;25.76;100;8.9981;81
843;2012;20;2;0;0;1;24.6;28.79;78;16.9979;309
844;2011;10;4;0;1;3;22.14;25.76;88;23.9994;125
846;2012;12;2;0;0;1;18.86;22.725;23;26.0027;590
847;2011;10;4;0;1;1;21.32;25;68;6.0032;174
848;2011;0;2;0;1;3;10.66;12.88;100;11.0014;6
849;2011;2;3;0;1;3;22.14;25.76;94;16.9979;2
851;2011;0;1;0;1;1;8.2;12.88;64;0;6
852;2011;19;4;0;1;1;18.04;21.97;67;6.0032;252
854;2011;17;1;0;1;1;18.86;22.725;28;19.0012;255
856;2011;1;3;0;1;1;23.78;27.275;83;7.0015;10
857;2012;21;3;0;0;1;24.6;31.06;46;15.0013;206
858;2012;15;2;1;0;1;32.8;34.85;33;30.0026;275
859;2011;9;2;0;0;1;30.34;34.09;62;8.9981;230
860;2012;16;1;0;0;1;18.04;21.97;44;22.0028;404
861;2011;3;1;0;0;1;13.94;16.665;76;8.9981;23
863;2011;20;1;0;1;2;13.12;15.91;87;12.998;91
866;2012;23;1;0;0;1;16.4;20.455;50;11.0014;52
868;2012;7;4;0;1;1;18.04;21.97;88;16.9979;508
870;2011;12;1;0;1;1;9.02;10.605;35;19.9995;61
872;2011;12;1;0;1;2;14.76;18.94;23;0;99
873;2011;19;3;1;0;2;31.98;35.605;49;11.0014;375
875;2012;2;3;0;1;1;30.34;33.335;51;0;18
876;2011;7;2;0;0;2;12.3;15.15;93;11.0014;21
878;2012;9;4;0;0;1;14.76;18.94;77;0;273
879;2012;18;4;1;0;1;21.32;25;72;8.9981;551
880;2012;2;3;0;0;1;27.06;29.545;89;0;84
881;2011;5;4;0;1;2;15.58;19.695;87;0;23
882;2011;12;1;0;1;1;8.2;7.575;47;39.0007;55
883;2012;0;3;0;0;1;31.98;37.88;66;8.9981;150
886;2011;13;4;1;0;1;29.52;32.575;37;0;365
887;2012;3;2;0;1;2;25.42;29.545;73;6.0032;4
888;2012;16;1;0;0;1;12.3;14.395;56;15.0013;296
889;2011;19;1;0;1;1;5.74;8.335;28;7.0015;112
890;2012;11;3;0;1;2;25.42;30.305;69;15.0013;252
891;2011;23;4;0;1;1;20.5;24.24;63;0;136
892;2011;3;4;0;1;2;22.14;25.76;68;22.0028;4
895;2011;1;4;0;1;1;10.66;12.12;60;19.0012;10
896;2011;11;4;0;0;1;14.76;18.18;46;7.0015;238
898;2011;13;4;0;1;3;18.86;22.725;100;12.998;71
899;2011;5;2;0;0;1;25.42;28.03;88;15.0013;10
900;2012;18;4;0;1;2;14.76;17.425;57;12.998;573
901;2011;16;2;0;1;1;27.06;31.06;39;0;289
902;2011;5;1;0;1;1;9.84;11.365;75;12.998;11
903;2012;6;2;0;1;1;21.32;25;68;6.0032;139
906;2012;16;3;0;1;2;26.24;30.305;69;16.9979;453
907;2011;11;2;0;1;3;22.14;25.76;88;11.0014;164
908;2011;4;3;0;1;1;24.6;28.03;83;8.9981;5
909;2012;8;4;0;1;1;18.04;21.97;62;0;835
913;2011;13;2;0;1;1;27.88;31.82;34;22.0028;139
914;2012;10;3;0;0;1;35.26;39.395;44;19.9995;366
915;2012;17;1;0;1;1;25.42;31.06;38;43.9989;597
916;2012;18;3;0;1;1;35.26;39.395;41;12.998;777
917;2012;8;3;0;1;2;27.06;30.305;78;12.998;681
919;2011;23;1;0;0;1;10.66;12.88;65;15.0013;28
920;2011;10;3;0;1;1;32.8;37.88;55;23.9994;117
921;2012;7;3;0;1;2;28.7;33.335;84;11.0014;482
923;2012;9;4;0;1;3;13.12;15.15;81;22.0028;110
924;2012;3;1;0;0;2;6.56;6.82;48;26.0027;25
926;2011;12;1;0;0;1;14.76;15.91;32;31.0009;152
928;2012;11;1;0;0;2;21.32;25;77;8.9981;585
929;2011;2;1;0;1;1;8.2;8.335;27;31.0009;3
932;2012;12;1;0;0;1;16.4;20.455;37;19.9995;410
937;2012;0;2;0;1;2;27.06;29.545;94;12.998;34
940;2012;23;2;0;0;1;21.32;25;77;12.998;102
941;2012;9;2;0;1;1;14.76;16.665;57;23.9994;287
942;2012;19;2;0;0;1;33.62;35.605;28;19.0012;375
943;2011;8;1;0;0;1;15.58;19.695;17;39.0007;45
944;2012;18;4;0;1;1;11.48;13.635;45;11.0014;565
945;2011;21;2;0;1;2;12.3;14.395;93;16.9979;54
946;2011;22;3;0;1;3;25.42;27.275;94;11.0014;29
947;2012;19;3;0;1;1;26.24;30.305;65;8.9981;674
952;2012;14;4;0;0;1;16.4;20.455;40;12.998;509
953;2012;11;3;0;0;1;30.34;34.85;66;11.0014;499
954;2011;15;2;0;1;1;24.6;31.06;38;26.0027;260
955;2011;5;3;0;1;1;24.6;28.79;78;0;31
956;2012;5;1;0;0;1;9.84;12.12;60;11.0014;7
958;2012;17;3;0;0;2;26.24;29.545;78;7.0015;343
959;2011;5;1;0;1;3;9.02;12.12;93;7.0015;3
960;2012;6;4;0;1;2;14.76;17.425;93;8.9981;108
961;2011;16;3;0;0;1;34.44;40.15;53;19.9995;414
962;2011;21;2;0;0;1;22.14;25.76;88;0;151
963;2012;13;3;0;1;2;32.8;37.12;52;12.998;253
964;2012;23;2;0;0;1;24.6;31.06;53;19.9995;183
967;2012;20;4;0;0;2;13.94;17.425;66;6.0032;172
970;2011;16;1;0;1;1;13.94;17.425;34;6.0032;102
971;2012;13;3;0;0;1;27.88;31.82;36;12.998;704
974;2011;17;2;0;0;1;30.34;33.335;51;0;390
975;2012;4;2;0;0;2;22.14;25.76;52;0;12
976;2011;12;4;0;1;1;18.86;22.725;55;11.0014;189
977;2012;14;1;0;0;1;8.2;9.09;32;23.9994;188
978;2012;0;2;0;0;2;22.14;25.76;56;12.998;124
980;2012;0;3;0;1;1;29.52;34.85;74;12.998;67
981;2011;8;3;0;1;1;28.7;32.575;58;30.0026;441
982;2012;23;4;0;1;1;13.94;16.665;57;11.0014;120
984;2012;17;4;0;1;1;13.94;15.91;46;15.0013;638
986;2011;8;2;0;1;1;21.32;25;55;15.0013;374
987;2011;12;3;0;1;3;31.16;34.85;55;8.9981;161
988;2012;9;2;0;0;2;21.32;25;83;11.0014;191
989;2011;13;1;0;1;2;8.2;9.09;40;19.0012;54
990;2011;21;1;0;0;1;5.74;5.305;46;27.9993;20
992;2011;15;3;0;1;3;30.34;34.09;55;19.9995;182
994;2011;23;3;0;0;1;28.7;33.335;79;7.0015;55
995;2011;21;4;0;1;1;12.3;15.15;52;11.0014;139
996;2011;3;3;0;1;1;24.6;28.03;83;12.998;7
999;2012;2;4;0;0;2;12.3;16.665;87;0;74
1000;2011;16;3;0;0;1;29.52;34.09;70;12.998;374
1001;2011;18;2;0;1;1;25.42;31.06;38;19.9995;524
1002;2012;13;2;0;0;1;33.62;34.85;24;19.0012;585
1003;2012;14;4;1;0;1;23.78;27.275;60;19.0012;444
1004;2012;18;4;0;1;2;18.86;22.725;88;19.0012;564
1005;2012;4;4;0;0;1;12.3;15.15;65;11.0014;11
1006;2012;13;3;0;1;2;31.16;34.85;55;16.9979;255
1008;2012;22;3;0;1;1;26.24;28.79;89;11.0014;217
1010;2012;0;3;0;1;1;30.34;34.85;66;6.0032;66
1011;2012;4;2;0;1;1;13.94;16.665;71;8.9981;2
1012;2012;23;1;0;1;1;10.66;11.365;48;22.0028;56
1013;2012;12;2;0;0;1;25.42;31.06;57;0;615
1015;2011;2;1;0;1;1;16.4;20.455;62;12.998;14
1017;2012;14;4;0;1;1;16.4;20.455;43;12.998;299
1018;2012;0;3;0;0;1;33.62;39.395;56;8.9981;147
1019;2011;17;3;0;1;1;31.16;35.605;58;35.0008;527
1020;2012;3;2;0;1;1;14.76;17.425;71;8.9981;2
1021;2012;18;2;0;1;1;29.52;32.575;39;15.0013;693
1022;2011;0;2;0;1;1;21.32;25;94;7.0015;38
1024;2012;3;2;0;0;1;17.22;21.21;26;8.9981;26
1026;2011;12;2;0;0;2;14.76;17.425;81;8.9981;202
1029;2012;19;2;0;1;1;27.06;31.06;39;15.0013;494
1032;2011;7;1;0;1;1;7.38;9.09;43;12.998;88
1034;2012;9;2;0;1;1;23.78;27.275;68;0;337
1035;2012;4;3;0;1;2;27.88;31.82;83;12.998;5
1036;2011;3;1;0;0;2;22.14;25.76;39;22.0028;8
1037;2012;0;3;0;1;3;24.6;25.76;94;16.9979;13
1038;2011;5;1;0;1;1;5.74;6.06;50;19.9995;3
1039;2012;16;1;0;0;2;22.96;26.515;37;19.0012;401
1040;2011;11;4;0;1;2;25.42;28.79;83;0;84
1041;2011;3;3;0;1;1;30.34;34.09;58;12.998;4
1042;2011;2;2;0;1;3;10.66;12.88;93;12.998;7
1043;2012;13;1;0;1;1;24.6;30.305;60;26.0027;233
1044;2012;6;4;0;0;1;12.3;14.395;61;12.998;28
1045;2011;4;4;0;0;1;8.2;10.605;80;8.9981;7
1047;2012;4;2;0;0;1;18.04;21.97;67;7.0015;9
1048;2012;13;2;0;1;1;27.88;31.82;57;11.0014;284
1049;2011;0;1;0;1;2;8.2;9.85;64;12.998;17
1051;2012;21;4;0;0;1;14.76;17.425;62;8.9981;184
1052;2012;10;1;0;1;1;21.32;25;77;15.0013;143
1053;2012;9;1;0;1;1;12.3;13.635;61;22.0028;264
1055;2012;4;1;0;0;1;11.48;15.15;81;6.0032;8
1056;2012;14;4;0;1;2;25.42;31.06;50;19.9995;285
1058;2012;5;1;0;0;3;10.66;12.88;81;12.998;4
1059;2011;23;3;0;1;1;27.88;31.82;47;6.0032;140
1060;2012;21;1;0;1;1;10.66;11.365;37;26.0027;120
1063;2012;7;1;0;1;2;9.02;12.12;60;7.0015;240
1064;2012;9;1;0;0;2;18.04;21.97;88;6.0032;321
1065;2011;17;4;1;0;2;27.06;31.06;54;7.0015;459
1067;2011;0;4;0;1;1;8.2;11.365;75;6.0032;17
1070;2011;3;1;0;1;1;8.2;7.575;80;39.0007;1
1071;2012;6;2;0;0;1;18.04;21.97;72;6.0032;50
1072;2011;6;2;0;1;1;22.14;25.76;64;27.9993;105
1073;2012;12;3;0;0;1;32.8;37.88;55;32.9975;694
1074;2012;15;3;0;1;1;32.8;34.85;33;16.9979;260
1075;2012;6;4;1;0;1;13.94;17.425;76;7.0015;59
1076;2011;15;4;0;1;1;13.12;16.665;45;8.9981;117
1077;2012;9;2;0;0;1;24.6;30.305;60;6.0032;367
1078;2012;21;2;0;1;1;23.78;27.275;40;7.0015;299
1079;2011;0;2;0;1;2;21.32;25;83;11.0014;52
1080;2012;5;4;0;0;1;11.48;14.395;81;8.9981;12
1082;2012;19;1;0;0;1;12.3;14.395;52;15.0013;69
1086;2012;10;3;0;1;2;25.42;30.305;65;12.998;202
1087;2011;9;2;0;1;1;25.42;31.06;46;12.998;193
1088;2012;15;1;0;1;1;17.22;21.21;38;19.9995;136
1089;2012;5;2;0;1;2;21.32;25;72;19.0012;20
1090;2012;20;1;0;1;2;8.2;9.85;40;12.998;123
1091;2012;14;1;0;1;1;13.12;15.15;39;19.9995;144
1092;2011;9;3;0;1;1;31.16;34.09;48;15.0013;180
1093;2012;23;3;0;1;1;32.8;37.88;55;11.0014;131
1095;2011;10;2;0;1;1;20.5;24.24;39;19.0012;128
1097;2011;11;4;0;0;2;15.58;19.695;66;16.9979;292
1098;2011;20;4;0;1;3;13.94;14.395;87;43.0006;26
1099;2012;7;2;0;1;1;13.94;15.91;61;15.0013;296
1101;2012;17;4;0;1;1;16.4;20.455;50;26.0027;562
1102;2012;21;3;0;0;3;26.24;28.79;89;0;104
1103;2012;1;1;0;1;3;18.86;22.725;94;7.0015;12
1104;2012;13;1;0;1;2;14.76;16.665;40;16.9979;173
1106;2012;7;1;0;0;2;16.4;20.455;100;8.9981;86
1109;2012;15;2;0;1;1;20.5;24.24;31;7.0015;269
1110;2012;19;1;0;0;3;10.66;13.635;87;8.9981;80
1111;2011;12;3;0;1;1;35.26;39.395;44;19.9995;163
1112;2011;11;4;0;1;1;13.94;16.665;66;11.0014;160
1113;2012;12;1;0;1;1;10.66;11.365;48;22.0028;158
1114;2012;10;3;0;1;1;31.16;35.605;58;12.998;198
1115;2012;19;4;0;1;1;25.42;29.545;73;11.0014;500
1117;2011;10;4;0;1;2;9.02;12.12;69;7.0015;105
1119;2012;2;1;0;0;2;14.76;17.425;40;11.0014;80
1120;2012;8;2;0;0;1;16.4;20.455;30;12.998;84
1122;2012;4;2;0;1;1;13.94;15.91;49;16.9979;5
1123;2011;3;3;0;0;1;27.06;31.06;74;6.0032;25
1124;2012;0;3;0;1;1;27.88;31.82;79;11.0014;47
1125;2012;7;1;0;1;1;9.84;11.365;65;15.0013;226
1126;2012;2;4;0;0;1;11.48;14.395;81;7.0015;73
1127;2012;9;4;0;0;3;16.4;20.455;71;8.9981;86
1129;2011;3;3;0;1;1;27.06;29.545;89;0;1
1130;2011;11;3;0;0;1;30.34;33.335;48;15.0013;396
1132;2011;2;4;0;0;3;13.94;15.15;87;19.9995;30
1133;2012;1;1;0;0;1;9.84;12.12;52;11.0014;61
1134;2012;1;1;0;1;2;11.48;15.15;61;6.0032;13
1137;2011;21;4;0;1;1;20.5;24.24;72;8.9981;166
1138;2012;8;2;0;1;2;22.14;25.76;83;12.998;474
1139;2011;16;4;0;1;1;21.32;25;45;0;295
1140;2011;11;3;0;1;2;25.42;27.275;94;0;72
1142;2012;16;3;1;0;1;37.72;42.425;35;16.9979;389
1145;2011;12;1;0;1;2;8.2;9.09;40;19.0012;52
1147;2012;18;4;0;1;1;13.94;15.91;46;15.0013;542
1149;2012;5;4;0;0;1;9.84;12.12;70;11.0014;11
1150;2011;11;1;0;1;2;18.04;21.97;44;16.9979;90
1151;2011;17;2;0;1;1;30.34;32.575;28;7.0015;638
1152;2012;1;1;0;1;1;8.2;11.365;51;6.0032;5
1153;2011;5;3;0;0;1;28.7;33.335;89;12.998;5
1155;2012;0;3;0;1;2;31.16;35.605;58;15.0013;43
1157;2011;13;2;0;1;2;14.76;16.665;63;27.9993;56
1159;2011;18;1;0;1;2;7.38;8.335;47;19.9995;170
1161;2012;1;2;0;1;1;14.76;17.425;62;8.9981;38
1162;2012;18;3;0;0;1;31.98;37.12;62;7.0015;253
1165;2012;19;3;0;0;1;29.52;35.605;84;15.0013;312
1166;2011;11;1;0;1;2;6.56;6.82;47;19.0012;30
1167;2012;2;4;0;0;2;10.66;15.15;81;0;50
1168;2011;15;2;0;1;1;24.6;31.06;31;6.0032;142
1172;2011;22;2;0;1;1;25.42;31.06;35;0;171
1176;2011;19;1;0;1;2;13.12;17.425;70;0;128
1177;2012;1;3;0;1;1;20.5;24.24;63;0;10
1180;2012;1;4;0;0;2;13.94;15.15;49;22.0028;89
1181;2011;17;3;0;0;1;29.52;34.09;70;15.0013;371
1182;2012;22;2;0;1;1;20.5;24.24;51;0;158
1186;2012;12;2;0;1;1;18.86;22.725;41;30.0026;259
1188;2011;13;4;0;1;3;22.14;25.76;88;15.0013;101
1189;2012;22;3;0;1;1;29.52;34.85;79;0;219
1190;2011;19;3;0;0;1;32.8;37.12;49;22.0028;303
1191;2011;21;3;0;1;2;27.06;31.06;57;12.998;177
1193;2011;1;2;0;1;1;26.24;30.305;73;15.0013;16
1194;2011;10;3;0;1;2;27.06;31.06;61;11.0014;166
1196;2012;22;2;0;1;1;16.4;20.455;47;12.998;149
1197;2011;9;4;0;0;1;11.48;12.88;52;19.9995;142
1198;2012;22;4;0;1;1;26.24;31.06;47;8.9981;232
1201;2012;10;3;0;0;1;30.34;34.85;70;26.0027;422
1203;2011;1;2;0;1;2;22.96;26.515;78;16.9979;14
1204;2011;12;2;0;0;3;21.32;25;100;6.0032;279
1205;2011;12;3;0;1;1;34.44;40.15;53;19.0012;148
1206;2012;4;3;0;0;1;25.42;28.79;83;7.0015;10
1208;2011;13;1;0;0;1;20.5;24.24;34;31.0009;301
1209;2011;12;4;0;0;1;18.04;21.97;44;19.0012;366
1210;2011;2;3;0;1;2;25.42;25.76;100;16.9979;8
1211;2011;3;3;0;0;1;27.06;31.06;65;8.9981;27
1213;2012;20;4;0;1;1;24.6;28.79;78;8.9981;372
1216;2011;2;4;0;1;2;14.76;17.425;81;11.0014;4
1217;2012;6;1;0;0;1;4.1;3.79;49;26.0027;2
1218;2012;10;2;0;0;1;22.96;26.515;49;6.0032;411
1219;2011;8;4;0;0;1;10.66;12.88;70;12.998;101
1220;2011;2;4;0;1;1;17.22;21.21;88;0;5
1222;2012;1;4;0;1;2;23.78;27.275;64;26.0027;29
1223;2012;9;1;0;1;1;9.02;9.85;47;26.0027;214
1224;2011;12;3;0;1;1;32.8;38.635;59;12.998;165
1225;2012;22;4;0;1;1;14.76;17.425;57;11.0014;202
1227;2011;8;4;0;0;2;13.94;16.665;76;12.998;64
1228;2012;16;3;0;1;1;31.98;34.85;40;19.0012;413
1229;2011;5;3;0;1;1;15.58;19.695;76;12.998;32
1230;2011;7;4;0;1;1;18.86;22.725;77;7.0015;301
1234;2012;0;2;0;1;1;23.78;27.275;53;0;49
1235;2011;0;4;0;0;2;16.4;20.455;58;12.998;73
1236;2011;14;2;0;0;3;24.6;31.06;35;11.0014;378
1237;2011;2;3;0;1;1;27.06;31.06;74;6.0032;13
1238;2011;9;4;0;1;2;19.68;23.485;67;22.0028;233
1240;2012;14;3;0;0;1;32.8;37.88;55;7.0015;632
1241;2011;21;4;0;1;1;15.58;19.695;82;7.0015;139
1242;2012;12;4;0;1;1;18.04;21.97;41;22.0028;262
